host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774859632.665,sim,25.95,50.10,,,,,,COM4
1774859632.717,frame,25.94,50.09,,,756,1,1,COM4
1774859632.820,frame,,,950,1662,757,2,1,COM4
1774859632.924,frame,,,950,1662,758,162,1,COM4
1774859633.662,sim,26.10,50.40,,,,,,COM4
1774859633.714,frame,26.09,50.39,,,759,1,1,COM4
1774859633.818,frame,,,915,1684,760,2,1,COM4
1774859633.921,frame,,,915,1684,761,162,1,COM4
1774859634.659,sim,26.25,50.70,,,,,,COM4
1774859634.711,frame,26.24,50.69,,,762,1,1,COM4
1774859634.815,frame,,,880,1706,763,2,1,COM4
1774859634.919,frame,,,880,1706,764,162,1,COM4
1774859635.657,sim,26.40,51.00,,,,,,COM4
1774859635.709,frame,26.39,50.99,,,765,1,1,COM4
1774859635.812,frame,,,845,320,766,2,1,COM4
1774859636.656,sim,26.55,51.30,,,,,,COM4
1774859636.708,frame,26.54,51.29,,,767,1,1,COM4
1774859636.812,frame,,,810,342,768,2,1,COM4
1774859637.656,sim,26.70,51.60,,,,,,COM4
1774859637.708,frame,26.69,51.59,,,769,1,1,COM4
1774859637.811,frame,,,775,364,770,2,1,COM4
1774859638.651,sim,26.85,51.90,,,,,,COM4
1774859638.703,frame,26.84,51.89,,,771,1,1,COM4
1774859638.807,frame,,,740,386,772,2,1,COM4
1774859639.647,sim,27.00,52.20,,,,,,COM4
1774859639.699,frame,26.99,52.19,,,773,1,1,COM4
1774859639.802,frame,,,705,408,774,2,1,COM4
1774859640.644,sim,27.15,52.50,,,,,,COM4
1774859640.696,frame,27.14,52.49,,,775,1,1,COM4
1774859640.800,frame,,,670,430,776,2,1,COM4
1774859641.645,sim,27.30,52.80,,,,,,COM4
1774859641.697,frame,27.29,52.79,,,777,1,1,COM4
1774859641.801,frame,,,635,452,778,2,1,COM4
1774859642.640,sim,27.45,53.10,,,,,,COM4
1774859642.692,frame,27.44,53.09,,,779,1,1,COM4
1774859642.796,frame,,,600,474,780,2,1,COM4
1774859642.900,frame,,,600,474,781,162,1,COM4
1774859643.637,sim,27.60,53.40,,,,,,COM4
1774859643.688,frame,27.59,53.39,,,782,1,1,COM4
1774859643.792,frame,,,565,496,783,2,1,COM4
1774859643.896,frame,,,565,496,784,162,1,COM4
1774859644.633,sim,27.75,53.70,,,,,,COM4
1774859644.685,frame,27.74,53.69,,,785,1,1,COM4
1774859644.788,frame,,,530,518,786,2,1,COM4
1774859644.892,frame,,,530,518,787,162,1,COM4
1774859645.629,sim,27.90,54.00,,,,,,COM4
1774859645.681,frame,27.89,53.99,,,788,1,1,COM4
1774859645.784,frame,,,495,540,789,2,1,COM4
1774859645.887,frame,,,495,540,790,162,1,COM4
1774859646.627,sim,28.05,54.30,,,,,,COM4
1774859646.678,frame,28.04,54.29,,,791,1,1,COM4
1774859646.782,frame,,,460,562,792,2,1,COM4
1774859646.886,frame,,,460,562,793,162,1,COM4
1774859647.624,sim,28.20,54.60,,,,,,COM4
1774859647.676,frame,28.19,54.59,,,794,1,1,COM4
1774859647.780,frame,,,425,584,795,2,1,COM4
1774859647.884,frame,,,425,584,796,162,1,COM4
1774859648.622,sim,28.35,54.90,,,,,,COM4
1774859648.674,frame,28.34,54.89,,,797,1,1,COM4
1774859648.777,frame,,,390,606,798,2,1,COM4
1774859648.882,frame,,,390,606,799,162,1,COM4
