host_ts,source,temp_c,hum_rh,seq,cmd,crc_ok,port
1774841559.573,sim,24.75,65.70,,,,COM4
1774841559.650,frame,24.74,65.69,2121,1,1,COM4
1774841559.795,frame,24.74,65.69,2122,161,1,COM4
1774841560.573,sim,24.90,66.00,,,,COM4
1774841560.651,frame,24.89,65.99,2123,1,1,COM4
1774841560.795,frame,24.89,65.99,2124,161,1,COM4
1774841561.574,sim,25.05,66.30,,,,COM4
1774841561.648,frame,25.04,66.29,2125,1,1,COM4
1774841561.792,frame,25.04,66.29,2126,161,1,COM4
1774841562.576,sim,25.20,66.60,,,,COM4
1774841562.650,frame,25.19,66.59,2127,1,1,COM4
1774841562.794,frame,25.19,66.59,2128,161,1,COM4
1774841563.576,sim,25.35,66.90,,,,COM4
1774841563.650,frame,25.34,66.89,2129,1,1,COM4
1774841563.793,frame,25.34,66.89,2130,161,1,COM4
1774841564.577,sim,25.50,67.20,,,,COM4
1774841564.652,frame,25.49,67.19,2131,1,1,COM4
1774841564.796,frame,25.49,67.19,2132,161,1,COM4
1774841565.577,sim,25.65,67.50,,,,COM4
1774841565.649,frame,25.64,67.49,2133,1,1,COM4
1774841565.795,frame,25.64,67.49,2134,161,1,COM4
1774841566.578,sim,25.80,67.80,,,,COM4
1774841566.652,frame,25.79,67.79,2135,1,1,COM4
1774841566.802,frame,25.79,67.79,2136,161,1,COM4
1774841567.578,sim,25.95,68.10,,,,COM4
1774841567.652,frame,25.94,68.09,2137,1,1,COM4
1774841567.800,frame,25.94,68.09,2138,161,1,COM4
1774841568.579,sim,26.10,68.40,,,,COM4
1774841568.657,frame,26.09,68.39,2139,1,1,COM4
1774841568.806,frame,26.09,68.39,2140,161,1,COM4
1774841569.580,sim,26.25,68.70,,,,COM4
1774841569.657,frame,26.24,68.69,2141,1,1,COM4
1774841569.805,frame,26.24,68.69,2142,161,1,COM4
1774841570.580,sim,26.40,69.00,,,,COM4
1774841570.656,frame,26.39,69.00,2143,1,1,COM4
1774841570.804,frame,26.39,69.00,2144,161,1,COM4
1774841571.581,sim,26.55,69.30,,,,COM4
1774841571.658,frame,26.54,69.30,2145,1,1,COM4
1774841571.806,frame,26.54,69.30,2146,161,1,COM4
1774841572.581,sim,26.70,69.60,,,,COM4
1774841572.658,frame,26.69,69.60,2147,1,1,COM4
1774841572.809,frame,26.69,69.60,2148,161,1,COM4
1774841573.582,sim,26.85,69.90,,,,COM4
1774841573.656,frame,26.84,69.90,2149,1,1,COM4
1774841573.802,frame,26.84,69.90,2150,161,1,COM4
1774841574.582,sim,27.00,45.00,,,,COM4
1774841574.658,frame,26.99,45.00,2151,1,1,COM4
1774841574.805,frame,26.99,45.00,2152,161,1,COM4
1774841575.583,sim,27.15,45.30,,,,COM4
1774841575.657,frame,27.14,45.30,2153,1,1,COM4
1774841575.805,frame,27.14,45.30,2154,161,1,COM4
1774841576.584,sim,27.30,45.60,,,,COM4
1774841576.660,frame,27.29,45.60,2155,1,1,COM4
1774841576.815,frame,27.29,45.60,2156,161,1,COM4
1774841577.584,sim,27.45,45.90,,,,COM4
1774841577.661,frame,27.44,45.90,2157,1,1,COM4
1774841577.806,frame,27.44,45.90,2158,161,1,COM4
1774841578.585,sim,27.60,46.20,,,,COM4
1774841578.660,frame,27.59,46.19,2159,1,1,COM4
1774841578.805,frame,27.59,46.19,2160,161,1,COM4
1774841579.585,sim,27.75,46.50,,,,COM4
1774841579.660,frame,27.74,46.49,2161,1,1,COM4
1774841579.807,frame,27.74,46.49,2162,161,1,COM4
1774841580.585,sim,27.90,46.80,,,,COM4
1774841580.661,frame,27.89,46.79,2163,1,1,COM4
1774841580.809,frame,27.89,46.79,2164,161,1,COM4
1774841581.586,sim,28.05,47.10,,,,COM4
1774841581.661,frame,28.04,47.09,2165,1,1,COM4
1774841581.806,frame,28.04,47.09,2166,161,1,COM4
1774841582.586,sim,28.20,47.40,,,,COM4
1774841582.662,frame,28.19,47.39,2167,1,1,COM4
1774841582.810,frame,28.19,47.39,2168,161,1,COM4
1774841583.587,sim,28.35,47.70,,,,COM4
1774841583.662,frame,28.34,47.69,2169,1,1,COM4
1774841583.809,frame,28.34,47.69,2170,161,1,COM4
1774841584.587,sim,28.50,48.00,,,,COM4
1774841584.662,frame,28.49,47.99,2171,1,1,COM4
1774841584.813,frame,28.49,47.99,2172,161,1,COM4
1774841585.588,sim,28.65,48.30,,,,COM4
1774841585.662,frame,28.64,48.29,2173,1,1,COM4
1774841585.814,frame,28.64,48.29,2174,161,1,COM4
1774841586.588,sim,28.80,48.60,,,,COM4
1774841586.664,frame,28.79,48.59,2175,1,1,COM4
1774841586.810,frame,28.79,48.59,2176,161,1,COM4
1774841587.588,sim,28.95,48.90,,,,COM4
1774841587.662,frame,28.94,48.89,2177,1,1,COM4
1774841587.805,frame,28.94,48.89,2178,161,1,COM4
1774841588.589,sim,29.10,49.20,,,,COM4
1774841588.663,frame,29.09,49.19,2179,1,1,COM4
1774841588.811,frame,29.09,49.19,2180,161,1,COM4
1774841589.588,sim,29.25,49.50,,,,COM4
1774841589.662,frame,29.24,49.49,2181,1,1,COM4
1774841589.808,frame,29.24,49.49,2182,161,1,COM4
1774841590.588,sim,29.40,49.80,,,,COM4
1774841590.664,frame,29.39,49.79,2183,1,1,COM4
1774841590.814,frame,29.39,49.79,2184,161,1,COM4
1774841591.589,sim,29.55,50.10,,,,COM4
1774841591.663,frame,29.54,50.09,2185,1,1,COM4
1774841591.809,frame,29.54,50.09,2186,161,1,COM4
1774841592.589,sim,29.70,50.40,,,,COM4
1774841592.662,frame,29.69,50.39,2187,1,1,COM4
1774841592.811,frame,29.69,50.39,2188,161,1,COM4
1774841593.588,sim,29.85,50.70,,,,COM4
1774841593.661,frame,29.84,50.69,2189,1,1,COM4
1774841593.811,frame,29.84,50.69,2190,161,1,COM4
1774841594.588,sim,30.00,51.00,,,,COM4
1774841594.667,frame,29.99,50.99,2191,1,1,COM4
1774841594.817,frame,29.99,50.99,2192,161,1,COM4
1774841595.588,sim,24.00,51.30,,,,COM4
1774841595.663,frame,24.00,51.29,2193,1,1,COM4
