host_ts,source,temp_c,hum_rh,seq,cmd,crc_ok,port
1774840042.249,sim,24.00,55.50,,,,COM4
1774840042.322,frame,24.00,55.49,689,1,1,COM4
1774840042.751,sim,24.15,55.80,,,,COM4
1774840042.823,frame,24.15,55.79,690,1,1,COM4
1774840043.253,sim,24.30,56.10,,,,COM4
1774840043.325,frame,24.30,56.09,691,1,1,COM4
1774840043.755,sim,24.45,56.40,,,,COM4
1774840043.827,frame,24.45,56.39,692,1,1,COM4
1774840044.257,sim,24.60,56.70,,,,COM4
1774840044.329,frame,24.59,56.69,693,1,1,COM4
1774840044.759,sim,24.75,57.00,,,,COM4
1774840044.832,frame,24.74,56.99,694,1,1,COM4
1774840045.261,sim,24.90,57.30,,,,COM4
1774840045.336,frame,24.89,57.29,695,1,1,COM4
1774840045.763,sim,25.05,57.60,,,,COM4
1774840045.835,frame,25.04,57.59,696,1,1,COM4
1774840046.265,sim,25.20,57.90,,,,COM4
1774840046.339,frame,25.19,57.89,697,1,1,COM4
1774840046.767,sim,25.35,58.20,,,,COM4
1774840046.839,frame,25.34,58.19,698,1,1,COM4
1774840047.269,sim,25.50,58.50,,,,COM4
1774840047.343,frame,25.49,58.49,699,1,1,COM4
1774840047.771,sim,25.65,58.80,,,,COM4
1774840047.844,frame,25.64,58.79,700,1,1,COM4
1774840048.273,sim,25.80,59.10,,,,COM4
1774840048.347,frame,25.79,59.09,701,1,1,COM4
1774840048.775,sim,25.95,59.40,,,,COM4
1774840048.847,frame,25.94,59.39,702,1,1,COM4
1774840049.277,sim,26.10,59.70,,,,COM4
1774840049.351,frame,26.09,59.69,703,1,1,COM4
1774840049.780,sim,26.25,60.00,,,,COM4
1774840049.853,frame,26.24,59.99,704,1,1,COM4
1774840050.282,sim,26.40,60.30,,,,COM4
1774840050.354,frame,26.39,60.29,705,1,1,COM4
1774840050.785,sim,26.55,60.60,,,,COM4
1774840050.858,frame,26.54,60.59,706,1,1,COM4
1774840051.287,sim,26.70,60.90,,,,COM4
1774840051.359,frame,26.69,60.89,707,1,1,COM4
1774840051.789,sim,26.85,61.20,,,,COM4
1774840051.862,frame,26.84,61.19,708,1,1,COM4
1774840052.291,sim,27.00,61.50,,,,COM4
1774840052.364,frame,26.99,61.49,709,1,1,COM4
1774840052.794,sim,27.15,61.80,,,,COM4
1774840052.866,frame,27.14,61.79,710,1,1,COM4
1774840053.296,sim,27.30,62.10,,,,COM4
1774840053.370,frame,27.29,62.09,711,1,1,COM4
1774840053.798,sim,27.45,62.40,,,,COM4
1774840053.869,frame,27.44,62.39,712,1,1,COM4
1774840054.300,sim,27.60,62.70,,,,COM4
1774840054.373,frame,27.59,62.69,713,1,1,COM4
1774840054.802,sim,27.75,63.00,,,,COM4
1774840054.875,frame,27.74,62.99,714,1,1,COM4
1774840055.304,sim,27.90,63.30,,,,COM4
1774840055.377,frame,27.89,63.29,715,1,1,COM4
1774840055.806,sim,28.05,63.60,,,,COM4
1774840055.880,frame,28.04,63.59,716,1,1,COM4
1774840056.308,sim,28.20,63.90,,,,COM4
1774840056.381,frame,28.19,63.89,717,1,1,COM4
1774840056.809,sim,28.35,64.20,,,,COM4
1774840056.882,frame,28.34,64.19,718,1,1,COM4
1774840057.311,sim,28.50,64.50,,,,COM4
1774840057.383,frame,28.49,64.49,719,1,1,COM4
1774840057.813,sim,28.65,64.80,,,,COM4
1774840057.885,frame,28.64,64.79,720,1,1,COM4
1774840058.315,sim,28.80,65.10,,,,COM4
1774840058.387,frame,28.79,65.09,721,1,1,COM4
1774840058.816,sim,28.95,65.40,,,,COM4
1774840058.889,frame,28.94,65.39,722,1,1,COM4
1774840059.318,sim,29.10,65.70,,,,COM4
1774840059.390,frame,29.09,65.69,723,1,1,COM4
1774840059.820,sim,29.25,66.00,,,,COM4
1774840059.896,frame,29.24,65.99,724,1,1,COM4
1774840060.321,sim,29.40,66.30,,,,COM4
1774840060.393,frame,29.39,66.29,725,1,1,COM4
1774840060.823,sim,29.55,66.60,,,,COM4
1774840060.898,frame,29.54,66.59,726,1,1,COM4
1774840061.325,sim,29.70,66.90,,,,COM4
1774840061.398,frame,29.69,66.89,727,1,1,COM4
1774840061.827,sim,29.85,67.20,,,,COM4
1774840061.901,frame,29.84,67.19,728,1,1,COM4
1774840062.329,sim,30.00,67.50,,,,COM4
1774840062.401,frame,29.99,67.49,729,1,1,COM4
1774840062.830,sim,24.00,67.80,,,,COM4
1774840062.904,frame,24.00,67.79,730,1,1,COM4
1774840063.332,sim,24.15,68.10,,,,COM4
1774840063.405,frame,24.15,68.09,731,1,1,COM4
1774840063.834,sim,24.30,68.40,,,,COM4
1774840063.908,frame,24.30,68.39,732,1,1,COM4
1774840064.336,sim,24.45,68.70,,,,COM4
1774840064.408,frame,24.45,68.69,733,1,1,COM4
1774840064.838,sim,24.60,69.00,,,,COM4
1774840064.910,frame,24.59,69.00,734,1,1,COM4
1774840065.340,sim,24.75,69.30,,,,COM4
1774840065.411,frame,24.74,69.30,735,1,1,COM4
1774840065.842,sim,24.90,69.60,,,,COM4
1774840065.915,frame,24.89,69.60,736,1,1,COM4
1774840066.344,sim,25.05,69.90,,,,COM4
1774840066.418,frame,25.04,69.90,737,1,1,COM4
1774840066.846,sim,25.20,45.00,,,,COM4
1774840066.919,frame,25.19,45.00,738,1,1,COM4
1774840067.348,sim,25.35,45.30,,,,COM4
1774840067.421,frame,25.34,45.30,739,1,1,COM4
1774840067.850,sim,25.50,45.60,,,,COM4
1774840067.926,frame,25.49,45.60,740,1,1,COM4
1774840068.352,sim,25.65,45.90,,,,COM4
1774840068.424,frame,25.64,45.90,741,1,1,COM4
1774840068.854,sim,25.80,46.20,,,,COM4
1774840068.928,frame,25.79,46.19,742,1,1,COM4
1774840069.356,sim,25.95,46.50,,,,COM4
1774840069.429,frame,25.94,46.49,743,1,1,COM4
1774840069.858,sim,26.10,46.80,,,,COM4
1774840069.931,frame,26.09,46.79,744,1,1,COM4
1774840070.360,sim,26.25,47.10,,,,COM4
1774840070.434,frame,26.24,47.09,745,1,1,COM4
1774840070.861,sim,26.40,47.40,,,,COM4
1774840070.932,frame,26.39,47.39,746,1,1,COM4
1774840071.363,sim,26.55,47.70,,,,COM4
1774840071.437,frame,26.54,47.69,747,1,1,COM4
1774840071.865,sim,26.70,48.00,,,,COM4
1774840071.939,frame,26.69,47.99,748,1,1,COM4
1774840072.367,sim,26.85,48.30,,,,COM4
1774840072.439,frame,26.84,48.29,749,1,1,COM4
1774840072.869,sim,27.00,48.60,,,,COM4
1774840072.942,frame,26.99,48.59,750,1,1,COM4
1774840073.371,sim,27.15,48.90,,,,COM4
1774840073.444,frame,27.14,48.89,751,1,1,COM4
1774840073.873,sim,27.30,49.20,,,,COM4
1774840073.945,frame,27.29,49.19,752,1,1,COM4
1774840074.374,sim,27.45,49.50,,,,COM4
1774840074.446,frame,27.44,49.49,753,1,1,COM4
1774840074.876,sim,27.60,49.80,,,,COM4
1774840074.949,frame,27.59,49.79,754,1,1,COM4
1774840075.378,sim,27.75,50.10,,,,COM4
1774840075.449,frame,27.74,50.09,755,1,1,COM4
1774840075.879,sim,27.90,50.40,,,,COM4
1774840075.953,frame,27.89,50.39,756,1,1,COM4
1774840076.381,sim,28.05,50.70,,,,COM4
1774840076.454,frame,28.04,50.69,757,1,1,COM4
1774840076.883,sim,28.20,51.00,,,,COM4
1774840076.955,frame,28.19,50.99,758,1,1,COM4
1774840077.385,sim,28.35,51.30,,,,COM4
1774840077.458,frame,28.34,51.29,759,1,1,COM4
1774840077.886,sim,28.50,51.60,,,,COM4
1774840077.961,frame,28.49,51.59,760,1,1,COM4
1774840078.388,sim,28.65,51.90,,,,COM4
1774840078.462,frame,28.64,51.89,761,1,1,COM4
1774840078.890,sim,28.80,52.20,,,,COM4
1774840078.965,frame,28.79,52.19,762,1,1,COM4
1774840079.392,sim,28.95,52.50,,,,COM4
1774840079.467,frame,28.94,52.49,763,1,1,COM4
1774840079.894,sim,29.10,52.80,,,,COM4
1774840079.966,frame,29.09,52.79,764,1,1,COM4
1774840080.396,sim,29.25,53.10,,,,COM4
1774840080.469,frame,29.24,53.09,765,1,1,COM4
1774840080.898,sim,29.40,53.40,,,,COM4
1774840080.971,frame,29.39,53.39,766,1,1,COM4
1774840081.400,sim,29.55,53.70,,,,COM4
1774840081.475,frame,29.54,53.69,767,1,1,COM4
1774840081.902,sim,29.70,54.00,,,,COM4
1774840081.975,frame,29.69,53.99,768,1,1,COM4
1774840082.404,sim,29.85,54.30,,,,COM4
1774840082.477,frame,29.84,54.29,769,1,1,COM4
1774840082.906,sim,30.00,54.60,,,,COM4
1774840082.979,frame,29.99,54.59,770,1,1,COM4
1774840083.408,sim,24.00,54.90,,,,COM4
1774840083.480,frame,24.00,54.89,771,1,1,COM4
1774840083.910,sim,24.15,55.20,,,,COM4
1774840083.983,frame,24.15,55.19,772,1,1,COM4
1774840084.412,sim,24.30,55.50,,,,COM4
1774840084.486,frame,24.30,55.49,773,1,1,COM4
1774840084.914,sim,24.45,55.80,,,,COM4
1774840084.991,frame,24.45,55.79,774,1,1,COM4
1774840085.417,sim,24.60,56.10,,,,COM4
1774840085.490,frame,24.59,56.09,775,1,1,COM4
1774840085.919,sim,24.75,56.40,,,,COM4
1774840085.992,frame,24.74,56.39,776,1,1,COM4
1774840086.421,sim,24.90,56.70,,,,COM4
1774840086.492,frame,24.89,56.69,777,1,1,COM4
1774840086.923,sim,25.05,57.00,,,,COM4
1774840087.000,frame,25.04,56.99,778,1,1,COM4
1774840087.425,sim,25.20,57.30,,,,COM4
1774840087.499,frame,25.19,57.29,779,1,1,COM4
1774840087.927,sim,25.35,57.60,,,,COM4
1774840088.003,frame,25.34,57.59,780,1,1,COM4
1774840088.429,sim,25.50,57.90,,,,COM4
1774840088.500,frame,25.49,57.89,781,1,1,COM4
1774840088.931,sim,25.65,58.20,,,,COM4
1774840089.002,frame,25.64,58.19,782,1,1,COM4
1774840089.433,sim,25.80,58.50,,,,COM4
1774840089.504,frame,25.79,58.49,783,1,1,COM4
1774840089.935,sim,25.95,58.80,,,,COM4
1774840090.008,frame,25.94,58.79,784,1,1,COM4
1774840090.437,sim,26.10,59.10,,,,COM4
1774840090.513,frame,26.09,59.09,785,1,1,COM4
1774840090.939,sim,26.25,59.40,,,,COM4
1774840091.011,frame,26.24,59.39,786,1,1,COM4
1774840091.441,sim,26.40,59.70,,,,COM4
1774840091.514,frame,26.39,59.69,787,1,1,COM4
1774840091.943,sim,26.55,60.00,,,,COM4
1774840092.016,frame,26.54,59.99,788,1,1,COM4
1774840092.445,sim,26.70,60.30,,,,COM4
1774840092.519,frame,26.69,60.29,789,1,1,COM4
1774840092.947,sim,26.85,60.60,,,,COM4
1774840093.023,frame,26.84,60.59,790,1,1,COM4
1774840093.449,sim,27.00,60.90,,,,COM4
1774840093.523,frame,26.99,60.89,791,1,1,COM4
1774840093.951,sim,27.15,61.20,,,,COM4
1774840094.027,frame,27.14,61.19,792,1,1,COM4
1774840094.453,sim,27.30,61.50,,,,COM4
1774840094.525,frame,27.29,61.49,793,1,1,COM4
1774840094.955,sim,27.45,61.80,,,,COM4
1774840095.027,frame,27.44,61.79,794,1,1,COM4
1774840095.457,sim,27.60,62.10,,,,COM4
1774840095.529,frame,27.59,62.09,795,1,1,COM4
1774840095.960,sim,27.75,62.40,,,,COM4
1774840096.032,frame,27.74,62.39,796,1,1,COM4
1774840096.462,sim,27.90,62.70,,,,COM4
1774840096.537,frame,27.89,62.69,797,1,1,COM4
1774840096.964,sim,28.05,63.00,,,,COM4
1774840097.039,frame,28.04,62.99,798,1,1,COM4
1774840097.466,sim,28.20,63.30,,,,COM4
1774840097.537,frame,28.19,63.29,799,1,1,COM4
1774840097.968,sim,28.35,63.60,,,,COM4
1774840098.040,frame,28.34,63.59,800,1,1,COM4
1774840098.470,sim,28.50,63.90,,,,COM4
1774840098.546,frame,28.49,63.89,801,1,1,COM4
1774840098.972,sim,28.65,64.20,,,,COM4
1774840099.045,frame,28.64,64.19,802,1,1,COM4
1774840099.475,sim,28.80,64.50,,,,COM4
1774840099.550,frame,28.79,64.49,803,1,1,COM4
1774840099.977,sim,28.95,64.80,,,,COM4
1774840100.051,frame,28.94,64.79,804,1,1,COM4
1774840100.479,sim,29.10,65.10,,,,COM4
1774840100.552,frame,29.09,65.09,805,1,1,COM4
1774840100.981,sim,29.25,65.40,,,,COM4
1774840101.055,frame,29.24,65.39,806,1,1,COM4
1774840101.483,sim,29.40,65.70,,,,COM4
1774840101.559,frame,29.39,65.69,807,1,1,COM4
1774840101.985,sim,29.55,66.00,,,,COM4
1774840102.059,frame,29.54,65.99,808,1,1,COM4
1774840102.487,sim,29.70,66.30,,,,COM4
1774840102.562,frame,29.69,66.29,809,1,1,COM4
1774840102.989,sim,29.85,66.60,,,,COM4
1774840103.063,frame,29.84,66.59,810,1,1,COM4
1774840103.491,sim,30.00,66.90,,,,COM4
1774840103.565,frame,29.99,66.89,811,1,1,COM4
1774840103.994,sim,24.00,67.20,,,,COM4
1774840104.071,frame,24.00,67.19,812,1,1,COM4
1774840104.496,sim,24.15,67.50,,,,COM4
1774840104.570,frame,24.15,67.49,813,1,1,COM4
1774840104.998,sim,24.30,67.80,,,,COM4
1774840105.070,frame,24.30,67.79,814,1,1,COM4
1774840105.499,sim,24.45,68.10,,,,COM4
1774840105.574,frame,24.45,68.09,815,1,1,COM4
1774840106.001,sim,24.60,68.40,,,,COM4
1774840106.077,frame,24.59,68.39,816,1,1,COM4
1774840106.503,sim,24.75,68.70,,,,COM4
1774840106.579,frame,24.74,68.69,817,1,1,COM4
1774840107.005,sim,24.90,69.00,,,,COM4
1774840107.081,frame,24.89,69.00,818,1,1,COM4
1774840107.507,sim,25.05,69.30,,,,COM4
1774840107.579,frame,25.04,69.30,819,1,1,COM4
1774840108.009,sim,25.20,69.60,,,,COM4
1774840108.082,frame,25.19,69.60,820,1,1,COM4
1774840108.511,sim,25.35,69.90,,,,COM4
1774840108.585,frame,25.34,69.90,821,1,1,COM4
1774840109.013,sim,25.50,45.00,,,,COM4
1774840109.087,frame,25.49,45.00,822,1,1,COM4
1774840109.515,sim,25.65,45.30,,,,COM4
1774840109.590,frame,25.64,45.30,823,1,1,COM4
1774840110.017,sim,25.80,45.60,,,,COM4
1774840110.090,frame,25.79,45.60,824,1,1,COM4
1774840110.519,sim,25.95,45.90,,,,COM4
1774840110.592,frame,25.94,45.90,825,1,1,COM4
1774840111.021,sim,26.10,46.20,,,,COM4
1774840111.097,frame,26.09,46.19,826,1,1,COM4
1774840111.522,sim,26.25,46.50,,,,COM4
1774840111.595,frame,26.24,46.49,827,1,1,COM4
1774840112.024,sim,26.40,46.80,,,,COM4
1774840112.096,frame,26.39,46.79,828,1,1,COM4
1774840112.526,sim,26.55,47.10,,,,COM4
1774840112.599,frame,26.54,47.09,829,1,1,COM4
1774840113.028,sim,26.70,47.40,,,,COM4
1774840113.102,frame,26.69,47.39,830,1,1,COM4
1774840113.530,sim,26.85,47.70,,,,COM4
1774840113.602,frame,26.84,47.69,831,1,1,COM4
1774840114.032,sim,27.00,48.00,,,,COM4
1774840114.106,frame,26.99,47.99,832,1,1,COM4
1774840114.534,sim,27.15,48.30,,,,COM4
1774840114.606,frame,27.14,48.29,833,1,1,COM4
1774840115.036,sim,27.30,48.60,,,,COM4
1774840115.107,frame,27.29,48.59,834,1,1,COM4
1774840115.537,sim,27.45,48.90,,,,COM4
1774840115.609,frame,27.44,48.89,835,1,1,COM4
1774840116.039,sim,27.60,49.20,,,,COM4
1774840116.114,frame,27.59,49.19,836,1,1,COM4
1774840116.541,sim,27.75,49.50,,,,COM4
1774840116.614,frame,27.74,49.49,837,1,1,COM4
1774840117.043,sim,27.90,49.80,,,,COM4
1774840117.119,frame,27.89,49.79,838,1,1,COM4
1774840117.545,sim,28.05,50.10,,,,COM4
1774840117.619,frame,28.04,50.09,839,1,1,COM4
1774840118.047,sim,28.20,50.40,,,,COM4
1774840118.120,frame,28.19,50.39,840,1,1,COM4
1774840118.549,sim,28.35,50.70,,,,COM4
1774840118.621,frame,28.34,50.69,841,1,1,COM4
1774840119.051,sim,28.50,51.00,,,,COM4
1774840119.123,frame,28.49,50.99,842,1,1,COM4
1774840119.553,sim,28.65,51.30,,,,COM4
1774840119.625,frame,28.64,51.29,843,1,1,COM4
1774840120.055,sim,28.80,51.60,,,,COM4
1774840120.127,frame,28.79,51.59,844,1,1,COM4
1774840120.557,sim,28.95,51.90,,,,COM4
1774840120.629,frame,28.94,51.89,845,1,1,COM4
1774840121.059,sim,29.10,52.20,,,,COM4
1774840121.130,frame,29.09,52.19,846,1,1,COM4
1774840121.561,sim,29.25,52.50,,,,COM4
1774840121.639,frame,29.24,52.49,847,1,1,COM4
1774840122.063,sim,29.40,52.80,,,,COM4
1774840122.136,frame,29.39,52.79,848,1,1,COM4
1774840122.565,sim,29.55,53.10,,,,COM4
1774840122.641,frame,29.54,53.09,849,1,1,COM4
1774840123.067,sim,29.70,53.40,,,,COM4
1774840123.139,frame,29.69,53.39,850,1,1,COM4
1774840123.569,sim,29.85,53.70,,,,COM4
1774840123.641,frame,29.84,53.69,851,1,1,COM4
1774840124.071,sim,30.00,54.00,,,,COM4
1774840124.143,frame,29.99,53.99,852,1,1,COM4
1774840124.573,sim,24.00,54.30,,,,COM4
1774840124.648,frame,24.00,54.29,853,1,1,COM4
1774840125.075,sim,24.15,54.60,,,,COM4
1774840125.151,frame,24.15,54.59,854,1,1,COM4
1774840125.577,sim,24.30,54.90,,,,COM4
1774840125.649,frame,24.30,54.89,855,1,1,COM4
1774840126.080,sim,24.45,55.20,,,,COM4
1774840126.151,frame,24.45,55.19,856,1,1,COM4
1774840126.581,sim,24.60,55.50,,,,COM4
1774840126.652,frame,24.59,55.49,857,1,1,COM4
1774840127.084,sim,24.75,55.80,,,,COM4
1774840127.159,frame,24.74,55.79,858,1,1,COM4
1774840127.586,sim,24.90,56.10,,,,COM4
1774840127.659,frame,24.89,56.09,859,1,1,COM4
1774840128.088,sim,25.05,56.40,,,,COM4
1774840128.164,frame,25.04,56.39,860,1,1,COM4
1774840128.590,sim,25.20,56.70,,,,COM4
1774840128.663,frame,25.19,56.69,861,1,1,COM4
1774840129.092,sim,25.35,57.00,,,,COM4
1774840129.166,frame,25.34,56.99,862,1,1,COM4
1774840129.595,sim,25.50,57.30,,,,COM4
1774840129.666,frame,25.49,57.29,863,1,1,COM4
1774840130.097,sim,25.65,57.60,,,,COM4
1774840130.170,frame,25.64,57.59,864,1,1,COM4
1774840130.599,sim,25.80,57.90,,,,COM4
1774840130.671,frame,25.79,57.89,865,1,1,COM4
1774840131.101,sim,25.95,58.20,,,,COM4
1774840131.174,frame,25.94,58.19,866,1,1,COM4
1774840131.603,sim,26.10,58.50,,,,COM4
1774840131.674,frame,26.09,58.49,867,1,1,COM4
1774840132.106,sim,26.25,58.80,,,,COM4
1774840132.177,frame,26.24,58.79,868,1,1,COM4
1774840132.608,sim,26.40,59.10,,,,COM4
1774840132.680,frame,26.39,59.09,869,1,1,COM4
1774840133.110,sim,26.55,59.40,,,,COM4
1774840133.182,frame,26.54,59.39,870,1,1,COM4
1774840133.612,sim,26.70,59.70,,,,COM4
1774840133.684,frame,26.69,59.69,871,1,1,COM4
1774840134.114,sim,26.85,60.00,,,,COM4
1774840134.187,frame,26.84,59.99,872,1,1,COM4
1774840134.617,sim,27.00,60.30,,,,COM4
1774840134.689,frame,26.99,60.29,873,1,1,COM4
1774840135.119,sim,27.15,60.60,,,,COM4
1774840135.191,frame,27.14,60.59,874,1,1,COM4
1774840135.621,sim,27.30,60.90,,,,COM4
1774840135.693,frame,27.29,60.89,875,1,1,COM4
1774840136.123,sim,27.45,61.20,,,,COM4
1774840136.197,frame,27.44,61.19,876,1,1,COM4
1774840136.625,sim,27.60,61.50,,,,COM4
1774840136.698,frame,27.59,61.49,877,1,1,COM4
1774840137.128,sim,27.75,61.80,,,,COM4
1774840137.200,frame,27.74,61.79,878,1,1,COM4
1774840137.629,sim,27.90,62.10,,,,COM4
1774840137.702,frame,27.89,62.09,879,1,1,COM4
1774840138.131,sim,28.05,62.40,,,,COM4
1774840138.204,frame,28.04,62.39,880,1,1,COM4
1774840138.634,sim,28.20,62.70,,,,COM4
1774840138.705,frame,28.19,62.69,881,1,1,COM4
1774840139.136,sim,28.35,63.00,,,,COM4
1774840139.208,frame,28.34,62.99,882,1,1,COM4
1774840139.638,sim,28.50,63.30,,,,COM4
1774840139.709,frame,28.49,63.29,883,1,1,COM4
1774840140.140,sim,28.65,63.60,,,,COM4
1774840140.211,frame,28.64,63.59,884,1,1,COM4
1774840140.642,sim,28.80,63.90,,,,COM4
1774840140.715,frame,28.79,63.89,885,1,1,COM4
1774840141.144,sim,28.95,64.20,,,,COM4
1774840141.216,frame,28.94,64.19,886,1,1,COM4
1774840141.646,sim,29.10,64.50,,,,COM4
1774840141.719,frame,29.09,64.49,887,1,1,COM4
1774840142.148,sim,29.25,64.80,,,,COM4
1774840142.221,frame,29.24,64.79,888,1,1,COM4
1774840142.650,sim,29.40,65.10,,,,COM4
1774840142.722,frame,29.39,65.09,889,1,1,COM4
1774840143.152,sim,29.55,65.40,,,,COM4
1774840143.227,frame,29.54,65.39,890,1,1,COM4
1774840143.654,sim,29.70,65.70,,,,COM4
1774840143.728,frame,29.69,65.69,891,1,1,COM4
1774840144.157,sim,29.85,66.00,,,,COM4
1774840144.232,frame,29.84,65.99,892,1,1,COM4
1774840144.658,sim,30.00,66.30,,,,COM4
1774840144.733,frame,29.99,66.29,893,1,1,COM4
1774840145.161,sim,24.00,66.60,,,,COM4
1774840145.235,frame,24.00,66.59,894,1,1,COM4
1774840145.663,sim,24.15,66.90,,,,COM4
1774840145.735,frame,24.15,66.89,895,1,1,COM4
1774840146.165,sim,24.30,67.20,,,,COM4
1774840146.238,frame,24.30,67.19,896,1,1,COM4
1774840146.667,sim,24.45,67.50,,,,COM4
1774840146.739,frame,24.45,67.49,897,1,1,COM4
1774840147.169,sim,24.60,67.80,,,,COM4
1774840147.243,frame,24.59,67.79,898,1,1,COM4
1774840147.671,sim,24.75,68.10,,,,COM4
1774840147.745,frame,24.74,68.09,899,1,1,COM4
1774840148.173,sim,24.90,68.40,,,,COM4
1774840148.245,frame,24.89,68.39,900,1,1,COM4
1774840148.675,sim,25.05,68.70,,,,COM4
1774840148.747,frame,25.04,68.69,901,1,1,COM4
1774840149.177,sim,25.20,69.00,,,,COM4
1774840149.251,frame,25.19,69.00,902,1,1,COM4
1774840149.678,sim,25.35,69.30,,,,COM4
1774840149.752,frame,25.34,69.30,903,1,1,COM4
1774840150.181,sim,25.50,69.60,,,,COM4
1774840150.253,frame,25.49,69.60,904,1,1,COM4
1774840150.682,sim,25.65,69.90,,,,COM4
1774840150.753,frame,25.64,69.90,905,1,1,COM4
1774840151.184,sim,25.80,45.00,,,,COM4
1774840151.258,frame,25.79,45.00,906,1,1,COM4
1774840151.686,sim,25.95,45.30,,,,COM4
1774840151.759,frame,25.94,45.30,907,1,1,COM4
1774840152.188,sim,26.10,45.60,,,,COM4
1774840152.259,frame,26.09,45.60,908,1,1,COM4
1774840152.690,sim,26.25,45.90,,,,COM4
1774840152.762,frame,26.24,45.90,909,1,1,COM4
1774840153.192,sim,26.40,46.20,,,,COM4
1774840153.264,frame,26.39,46.19,910,1,1,COM4
1774840153.694,sim,26.55,46.50,,,,COM4
1774840153.767,frame,26.54,46.49,911,1,1,COM4
1774840154.196,sim,26.70,46.80,,,,COM4
1774840154.267,frame,26.69,46.79,912,1,1,COM4
1774840154.699,sim,26.85,47.10,,,,COM4
1774840154.773,frame,26.84,47.09,913,1,1,COM4
1774840155.201,sim,27.00,47.40,,,,COM4
1774840155.274,frame,26.99,47.39,914,1,1,COM4
1774840155.703,sim,27.15,47.70,,,,COM4
1774840155.774,frame,27.14,47.69,915,1,1,COM4
1774840156.206,sim,27.30,48.00,,,,COM4
1774840156.280,frame,27.29,47.99,916,1,1,COM4
1774840156.707,sim,27.45,48.30,,,,COM4
1774840156.780,frame,27.44,48.29,917,1,1,COM4
1774840157.209,sim,27.60,48.60,,,,COM4
1774840157.280,frame,27.59,48.59,918,1,1,COM4
1774840157.711,sim,27.75,48.90,,,,COM4
1774840157.784,frame,27.74,48.89,919,1,1,COM4
1774840158.213,sim,27.90,49.20,,,,COM4
1774840158.285,frame,27.89,49.19,920,1,1,COM4
1774840158.715,sim,28.05,49.50,,,,COM4
1774840158.787,frame,28.04,49.49,921,1,1,COM4
1774840159.217,sim,28.20,49.80,,,,COM4
1774840159.289,frame,28.19,49.79,922,1,1,COM4
1774840159.718,sim,28.35,50.10,,,,COM4
1774840159.790,frame,28.34,50.09,923,1,1,COM4
1774840160.220,sim,28.50,50.40,,,,COM4
1774840160.295,frame,28.49,50.39,924,1,1,COM4
1774840160.722,sim,28.65,50.70,,,,COM4
1774840160.794,frame,28.64,50.69,925,1,1,COM4
1774840161.224,sim,28.80,51.00,,,,COM4
1774840161.298,frame,28.79,50.99,926,1,1,COM4
1774840161.726,sim,28.95,51.30,,,,COM4
1774840161.802,frame,28.94,51.29,927,1,1,COM4
1774840162.227,sim,29.10,51.60,,,,COM4
1774840162.304,frame,29.09,51.59,928,1,1,COM4
1774840162.730,sim,29.25,51.90,,,,COM4
1774840162.802,frame,29.24,51.89,929,1,1,COM4
1774840163.231,sim,29.40,52.20,,,,COM4
1774840163.303,frame,29.39,52.19,930,1,1,COM4
1774840163.733,sim,29.55,52.50,,,,COM4
1774840163.805,frame,29.54,52.49,931,1,1,COM4
1774840164.235,sim,29.70,52.80,,,,COM4
1774840164.309,frame,29.69,52.79,932,1,1,COM4
1774840164.737,sim,29.85,53.10,,,,COM4
1774840164.810,frame,29.84,53.09,933,1,1,COM4
1774840165.239,sim,30.00,53.40,,,,COM4
1774840165.312,frame,29.99,53.39,934,1,1,COM4
1774840165.740,sim,24.00,53.70,,,,COM4
1774840165.812,frame,24.00,53.69,935,1,1,COM4
1774840166.242,sim,24.15,54.00,,,,COM4
1774840166.316,frame,24.15,53.99,936,1,1,COM4
1774840166.744,sim,24.30,54.30,,,,COM4
1774840166.816,frame,24.30,54.29,937,1,1,COM4
1774840167.246,sim,24.45,54.60,,,,COM4
1774840167.319,frame,24.45,54.59,938,1,1,COM4
1774840167.749,sim,24.60,54.90,,,,COM4
1774840167.821,frame,24.59,54.89,939,1,1,COM4
1774840168.250,sim,24.75,55.20,,,,COM4
1774840168.325,frame,24.74,55.19,940,1,1,COM4
1774840168.752,sim,24.90,55.50,,,,COM4
1774840168.825,frame,24.89,55.49,941,1,1,COM4
1774840169.254,sim,25.05,55.80,,,,COM4
1774840169.326,frame,25.04,55.79,942,1,1,COM4
1774840169.756,sim,25.20,56.10,,,,COM4
1774840169.828,frame,25.19,56.09,943,1,1,COM4
1774840170.258,sim,25.35,56.40,,,,COM4
1774840170.331,frame,25.34,56.39,944,1,1,COM4
1774840170.760,sim,25.50,56.70,,,,COM4
1774840170.831,frame,25.49,56.69,945,1,1,COM4
1774840171.261,sim,25.65,57.00,,,,COM4
1774840171.333,frame,25.64,56.99,946,1,1,COM4
1774840171.763,sim,25.80,57.30,,,,COM4
1774840171.835,frame,25.79,57.29,947,1,1,COM4
1774840172.265,sim,25.95,57.60,,,,COM4
1774840172.340,frame,25.94,57.59,948,1,1,COM4
1774840172.767,sim,26.10,57.90,,,,COM4
1774840172.838,frame,26.09,57.89,949,1,1,COM4
1774840173.270,sim,26.25,58.20,,,,COM4
1774840173.343,frame,26.24,58.19,950,1,1,COM4
1774840173.771,sim,26.40,58.50,,,,COM4
1774840173.843,frame,26.39,58.49,951,1,1,COM4
1774840174.273,sim,26.55,58.80,,,,COM4
