host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774856628.274,frame,26.24,65.69,,,5028,1,1,COM4
1774856628.495,frame,,,1090,1398,5029,2,1,COM4
1774856628.698,frame,,,1090,1398,5030,162,1,COM4
1774856629.158,sim,26.40,66.00,,,,,,COM4
1774856629.256,frame,26.39,65.99,,,5031,1,1,COM4
1774856629.448,frame,,,1055,1420,5032,2,1,COM4
1774856629.630,frame,,,1055,1420,5033,162,1,COM4
1774856630.155,sim,26.55,66.30,,,,,,COM4
1774856630.244,frame,26.54,66.29,,,5034,1,1,COM4
1774856630.459,frame,,,1020,1442,5035,2,1,COM4
1774856630.675,frame,,,1020,1442,5036,162,1,COM4
1774856631.152,sim,26.70,66.60,,,,,,COM4
1774856631.258,frame,26.69,66.59,,,5037,1,1,COM4
1774856631.469,frame,,,985,1464,5038,2,1,COM4
1774856631.661,frame,,,985,1464,5039,162,1,COM4
1774856632.149,sim,26.85,66.90,,,,,,COM4
1774856632.242,frame,26.84,66.89,,,5040,1,1,COM4
1774856632.428,frame,,,950,1486,5041,2,1,COM4
1774856632.614,frame,,,950,1486,5042,162,1,COM4
1774856633.146,sim,27.00,67.20,,,,,,COM4
1774856633.237,frame,26.99,67.19,,,5043,1,1,COM4
1774856633.421,frame,,,915,1508,5044,2,1,COM4
1774856633.612,frame,,,915,1508,5045,162,1,COM4
1774856634.143,sim,27.15,67.50,,,,,,COM4
1774856634.236,frame,27.14,67.49,,,5046,1,1,COM4
1774856634.419,frame,,,880,1530,5047,2,1,COM4
1774856634.607,frame,,,880,1530,5048,162,1,COM4
1774856635.139,sim,27.30,67.80,,,,,,COM4
1774856635.230,frame,27.29,67.79,,,5049,1,1,COM4
1774856635.413,frame,,,845,1552,5050,2,1,COM4
1774856635.604,frame,,,845,1552,5051,162,1,COM4
1774856636.136,sim,27.45,68.10,,,,,,COM4
1774856636.253,frame,27.44,68.09,,,5052,1,1,COM4
1774856636.455,frame,27.44,68.09,,,5053,161,1,COM4
1774856636.647,frame,,,810,1574,5054,2,1,COM4
1774856636.850,frame,,,810,1574,5055,162,1,COM4
1774856637.132,sim,27.60,68.40,,,,,,COM4
1774856637.236,frame,27.59,68.39,,,5056,1,1,COM4
1774856637.448,frame,27.59,68.39,,,5057,161,1,COM4
1774856637.642,frame,,,775,1596,5058,2,1,COM4
1774856637.837,frame,,,775,1596,5059,162,1,COM4
1774856638.129,sim,27.75,68.70,,,,,,COM4
1774856638.240,frame,27.74,68.69,,,5060,1,1,COM4
1774856638.446,frame,27.74,68.69,,,5061,161,1,COM4
1774856638.633,frame,,,740,1618,5062,2,1,COM4
1774856638.823,frame,,,740,1618,5063,162,1,COM4
1774856639.125,sim,27.90,69.00,,,,,,COM4
1774856639.215,frame,27.89,69.00,,,5064,1,1,COM4
1774856639.400,frame,27.89,69.00,,,5065,161,1,COM4
1774856639.581,frame,,,705,1640,5066,2,1,COM4
1774856639.774,frame,,,705,1640,5067,162,1,COM4
1774856640.179,sim,28.05,69.30,,,,,,COM4
1774856640.286,frame,28.04,69.30,,,5068,1,1,COM4
1774856640.482,frame,28.04,69.30,,,5069,161,1,COM4
1774856640.673,frame,,,670,1662,5070,2,1,COM4
1774856640.861,frame,,,670,1662,5071,162,1,COM4
1774856641.117,sim,28.20,69.60,,,,,,COM4
1774856641.216,frame,28.19,69.60,,,5072,1,1,COM4
1774856641.431,frame,28.19,69.60,,,5073,161,1,COM4
1774856641.623,frame,,,635,1684,5074,2,1,COM4
1774856641.808,frame,,,635,1684,5075,162,1,COM4
1774856642.114,sim,28.35,69.90,,,,,,COM4
1774856642.209,frame,28.34,69.90,,,5076,1,1,COM4
1774856642.397,frame,28.34,69.90,,,5077,161,1,COM4
1774856642.616,frame,,,600,1706,5078,2,1,COM4
1774856642.818,frame,,,600,1706,5079,162,1,COM4
1774856643.110,sim,28.50,45.00,,,,,,COM4
1774856643.211,frame,28.49,45.00,,,5080,1,1,COM4
1774856643.411,frame,,,565,320,5081,2,1,COM4
1774856643.617,frame,,,565,320,5082,162,1,COM4
1774856644.106,sim,28.65,45.30,,,,,,COM4
1774856644.196,frame,28.64,45.30,,,5083,1,1,COM4
1774856644.403,frame,28.64,45.30,,,5084,161,1,COM4
1774856644.610,frame,,,530,342,5085,2,1,COM4
1774856644.804,frame,,,530,342,5086,162,1,COM4
1774856645.188,sim,28.80,45.60,,,,,,COM4
1774856645.281,frame,28.79,45.60,,,5087,1,1,COM4
1774856645.463,frame,28.79,45.60,,,5088,161,1,COM4
1774856645.647,frame,,,495,364,5089,2,1,COM4
1774856645.828,frame,,,495,364,5090,162,1,COM4
1774856646.098,sim,28.95,45.90,,,,,,COM4
1774856646.193,frame,28.94,45.90,,,5091,1,1,COM4
1774856646.400,frame,28.94,45.90,,,5092,161,1,COM4
1774856646.603,frame,,,460,386,5093,2,1,COM4
1774856646.800,frame,,,460,386,5094,162,1,COM4
1774856647.094,sim,29.10,46.20,,,,,,COM4
1774856647.190,frame,29.09,46.19,,,5095,1,1,COM4
1774856647.358,frame,29.09,46.19,,,5096,161,1,COM4
1774856647.523,frame,,,425,408,5097,2,1,COM4
1774856647.690,frame,,,425,408,5098,162,1,COM4
1774856648.090,sim,29.25,46.50,,,,,,COM4
1774856648.171,frame,29.24,46.49,,,5099,1,1,COM4
1774856648.331,frame,29.24,46.49,,,5100,161,1,COM4
1774856648.491,frame,,,390,430,5101,2,1,COM4
1774856648.659,frame,,,390,430,5102,162,1,COM4
1774856649.087,sim,29.40,46.80,,,,,,COM4
1774856649.186,frame,29.39,46.79,,,5103,1,1,COM4
1774856649.396,frame,29.39,46.79,,,5104,161,1,COM4
1774856649.583,frame,,,355,452,5105,2,1,COM4
1774856649.776,frame,,,355,452,5106,162,1,COM4
1774856650.184,sim,29.55,47.10,,,,,,COM4
1774856650.277,frame,29.54,47.09,,,5107,1,1,COM4
1774856650.458,frame,29.54,47.09,,,5108,161,1,COM4
1774856650.647,frame,,,320,474,5109,2,1,COM4
1774856650.844,frame,,,320,474,5110,162,1,COM4
1774856651.079,sim,29.70,47.40,,,,,,COM4
1774856651.178,frame,29.69,47.39,,,5111,1,1,COM4
1774856651.367,frame,29.69,47.39,,,5112,161,1,COM4
1774856651.555,frame,,,285,496,5113,2,1,COM4
1774856651.741,frame,,,285,496,5114,162,1,COM4
