host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774848941.807,frame,,,530,650,25465,162,1,COM4
1774848942.325,sim,25.50,49.80,,,,,,COM4
1774848942.407,frame,25.49,49.79,,,25466,1,1,COM4
1774848942.568,frame,,,495,672,25467,2,1,COM4
1774848942.735,frame,,,495,672,25468,162,1,COM4
1774848943.419,sim,25.65,50.10,,,,,,COM4
1774848943.504,frame,25.64,50.09,,,25469,1,1,COM4
1774848943.669,frame,,,460,694,25470,2,1,COM4
1774848943.834,frame,,,460,694,25471,162,1,COM4
1774848944.323,sim,25.80,50.40,,,,,,COM4
1774848944.407,frame,25.79,50.39,,,25472,1,1,COM4
1774848944.570,frame,,,425,716,25473,2,1,COM4
1774848944.733,frame,,,425,716,25474,162,1,COM4
1774848945.380,sim,25.95,50.70,,,,,,COM4
1774848945.460,frame,25.94,50.69,,,25475,1,1,COM4
1774848945.626,frame,,,390,738,25476,2,1,COM4
1774848945.787,frame,,,390,738,25477,162,1,COM4
1774848946.320,sim,26.10,51.00,,,,,,COM4
1774848946.402,frame,26.09,50.99,,,25478,1,1,COM4
1774848946.561,frame,,,355,760,25479,2,1,COM4
1774848946.721,frame,,,355,760,25480,162,1,COM4
1774848947.375,sim,26.25,51.30,,,,,,COM4
1774848947.454,frame,26.24,51.29,,,25481,1,1,COM4
1774848947.619,frame,,,320,782,25482,2,1,COM4
1774848947.780,frame,,,320,782,25483,162,1,COM4
1774848948.319,sim,26.40,51.60,,,,,,COM4
1774848948.401,frame,26.39,51.59,,,25484,1,1,COM4
1774848948.560,frame,,,285,804,25485,2,1,COM4
1774848948.718,frame,,,285,804,25486,162,1,COM4
1774848949.388,sim,26.55,51.90,,,,,,COM4
1774848949.467,frame,26.54,51.89,,,25487,1,1,COM4
1774848949.628,frame,26.54,51.89,,,25488,161,1,COM4
1774848949.788,frame,,,250,826,25489,2,1,COM4
1774848949.948,frame,,,250,826,25490,162,1,COM4
1774848950.319,sim,26.70,52.20,,,,,,COM4
1774848950.400,frame,26.69,52.19,,,25491,1,1,COM4
1774848950.564,frame,26.69,52.19,,,25492,161,1,COM4
1774848950.722,frame,,,215,848,25493,2,1,COM4
1774848950.884,frame,,,215,848,25494,162,1,COM4
1774848951.309,sim,26.85,52.50,,,,,,COM4
1774848951.390,frame,26.84,52.49,,,25495,1,1,COM4
1774848951.549,frame,26.84,52.49,,,25496,161,1,COM4
1774848951.711,frame,,,180,870,25497,2,1,COM4
1774848951.875,frame,,,180,870,25498,162,1,COM4
1774848952.305,sim,27.00,52.80,,,,,,COM4
1774848952.386,frame,26.99,52.79,,,25499,1,1,COM4
1774848952.548,frame,26.99,52.79,,,25500,161,1,COM4
1774848952.707,frame,,,145,892,25501,2,1,COM4
1774848952.867,frame,,,145,892,25502,162,1,COM4
1774848953.301,sim,27.15,53.10,,,,,,COM4
1774848953.385,frame,27.14,53.09,,,25503,1,1,COM4
1774848953.544,frame,27.14,53.09,,,25504,161,1,COM4
1774848953.708,frame,,,110,914,25505,2,1,COM4
1774848953.871,frame,,,110,914,25506,162,1,COM4
1774848954.298,sim,27.30,53.40,,,,,,COM4
1774848954.379,frame,27.29,53.39,,,25507,1,1,COM4
1774848954.540,frame,27.29,53.39,,,25508,161,1,COM4
1774848954.703,frame,,,1300,936,25509,2,1,COM4
1774848954.865,frame,,,1300,936,25510,162,1,COM4
1774848955.295,sim,27.45,53.70,,,,,,COM4
1774848955.377,frame,27.44,53.69,,,25511,1,1,COM4
1774848955.539,frame,27.44,53.69,,,25512,161,1,COM4
1774848955.702,frame,,,1265,958,25513,2,1,COM4
1774848955.865,frame,,,1265,958,25514,162,1,COM4
1774848956.292,sim,27.60,54.00,,,,,,COM4
1774848956.373,frame,27.59,53.99,,,25515,1,1,COM4
1774848956.535,frame,27.59,53.99,,,25516,161,1,COM4
1774848956.698,frame,,,1230,980,25517,2,1,COM4
1774848956.859,frame,,,1230,980,25518,162,1,COM4
1774848957.290,sim,27.75,54.30,,,,,,COM4
1774848957.369,frame,27.74,54.29,,,25519,1,1,COM4
1774848957.531,frame,27.74,54.29,,,25520,161,1,COM4
1774848957.693,frame,,,1195,1002,25521,2,1,COM4
1774848957.855,frame,,,1195,1002,25522,162,1,COM4
1774848958.287,sim,27.90,54.60,,,,,,COM4
1774848958.367,frame,27.89,54.59,,,25523,1,1,COM4
1774848958.530,frame,27.89,54.59,,,25524,161,1,COM4
1774848958.694,frame,,,1160,1024,25525,2,1,COM4
1774848958.858,frame,,,1160,1024,25526,162,1,COM4
1774848959.285,sim,28.05,54.90,,,,,,COM4
1774848959.365,frame,28.04,54.89,,,25527,1,1,COM4
1774848959.529,frame,28.04,54.89,,,25528,161,1,COM4
1774848959.696,frame,,,1125,1046,25529,2,1,COM4
1774848959.865,frame,,,1125,1046,25530,162,1,COM4
1774848960.282,sim,28.20,55.20,,,,,,COM4
1774848960.368,frame,28.19,55.19,,,25531,1,1,COM4
1774848960.539,frame,28.19,55.19,,,25532,161,1,COM4
1774848960.706,frame,,,1090,1068,25533,2,1,COM4
1774848960.866,frame,,,1090,1068,25534,162,1,COM4
1774848961.279,sim,28.35,55.50,,,,,,COM4
1774848961.360,frame,28.34,55.49,,,25535,1,1,COM4
1774848961.534,frame,28.34,55.49,,,25536,161,1,COM4
1774848961.714,frame,,,1055,1090,25537,2,1,COM4
1774848961.883,frame,,,1055,1090,25538,162,1,COM4
1774848962.276,sim,28.50,55.80,,,,,,COM4
1774848962.361,frame,28.49,55.79,,,25539,1,1,COM4
1774848962.528,frame,28.49,55.79,,,25540,161,1,COM4
1774848962.693,frame,,,1020,1112,25541,2,1,COM4
1774848962.854,frame,,,1020,1112,25542,162,1,COM4
1774848963.273,sim,28.65,56.10,,,,,,COM4
1774848963.353,frame,28.64,56.09,,,25543,1,1,COM4
1774848963.516,frame,28.64,56.09,,,25544,161,1,COM4
1774848963.682,frame,,,985,1134,25545,2,1,COM4
1774848963.846,frame,,,985,1134,25546,162,1,COM4
1774848964.270,sim,28.80,56.40,,,,,,COM4
1774848964.352,frame,28.79,56.39,,,25547,1,1,COM4
1774848964.514,frame,28.79,56.39,,,25548,161,1,COM4
1774848964.680,frame,,,950,1156,25549,2,1,COM4
1774848964.848,frame,,,950,1156,25550,162,1,COM4
1774848965.267,sim,28.95,56.70,,,,,,COM4
1774848965.354,frame,28.94,56.69,,,25551,1,1,COM4
1774848965.534,frame,28.94,56.69,,,25552,161,1,COM4
1774848965.701,frame,,,915,1178,25553,2,1,COM4
1774848965.875,frame,,,915,1178,25554,162,1,COM4
1774848966.265,sim,29.10,57.00,,,,,,COM4
1774848966.353,frame,29.09,56.99,,,25555,1,1,COM4
1774848966.541,frame,29.09,56.99,,,25556,161,1,COM4
1774848966.713,frame,,,880,1200,25557,2,1,COM4
1774848966.881,frame,,,880,1200,25558,162,1,COM4
1774848967.263,sim,29.25,57.30,,,,,,COM4
1774848967.364,frame,29.24,57.29,,,25559,1,1,COM4
1774848967.625,frame,29.24,57.29,,,25560,161,1,COM4
1774848967.823,frame,,,845,1222,25561,2,1,COM4
1774848968.007,frame,,,845,1222,25562,162,1,COM4
1774848968.259,sim,29.40,57.60,,,,,,COM4
1774848968.344,frame,29.39,57.59,,,25563,1,1,COM4
1774848968.541,frame,29.39,57.59,,,25564,161,1,COM4
1774848968.723,frame,,,810,1244,25565,2,1,COM4
1774848968.894,frame,,,810,1244,25566,162,1,COM4
1774848969.275,sim,29.55,57.90,,,,,,COM4
1774848969.358,frame,29.54,57.89,,,25567,1,1,COM4
1774848969.532,frame,29.54,57.89,,,25568,161,1,COM4
1774848969.705,frame,,,775,1266,25569,2,1,COM4
1774848969.883,frame,,,775,1266,25570,162,1,COM4
1774848970.333,sim,29.70,58.20,,,,,,COM4
1774848970.425,frame,29.69,58.19,,,25571,1,1,COM4
1774848970.797,frame,29.69,58.19,,,25572,161,1,COM4
1774848970.969,frame,,,740,1288,25573,2,1,COM4
1774848971.150,frame,,,740,1288,25574,162,1,COM4
1774848971.251,sim,29.85,58.50,,,,,,COM4
1774848971.336,frame,29.84,58.49,,,25575,1,1,COM4
1774848971.509,frame,29.84,58.49,,,25576,161,1,COM4
1774848971.679,frame,,,705,1310,25577,2,1,COM4
1774848971.851,frame,,,705,1310,25578,162,1,COM4
1774848972.248,sim,30.00,58.80,,,,,,COM4
1774848972.331,frame,29.99,58.79,,,25579,1,1,COM4
1774848972.522,frame,29.99,58.79,,,25580,161,1,COM4
1774848972.699,frame,,,670,1332,25581,2,1,COM4
1774848972.875,frame,,,670,1332,25582,162,1,COM4
1774848973.264,sim,24.00,59.10,,,,,,COM4
1774848973.350,frame,24.00,59.09,,,25583,1,1,COM4
1774848973.520,frame,,,635,1354,25584,2,1,COM4
1774848973.694,frame,,,635,1354,25585,162,1,COM4
1774848974.245,sim,24.15,59.40,,,,,,COM4
1774848974.326,frame,24.15,59.39,,,25586,1,1,COM4
1774848974.497,frame,,,600,1376,25587,2,1,COM4
1774848974.667,frame,,,600,1376,25588,162,1,COM4
1774848975.313,sim,24.30,59.70,,,,,,COM4
1774848975.398,frame,24.30,59.69,,,25589,1,1,COM4
1774848975.564,frame,,,565,1398,25590,2,1,COM4
1774848975.731,frame,,,565,1398,25591,162,1,COM4
1774848976.242,sim,24.45,60.00,,,,,,COM4
1774848976.322,frame,24.45,59.99,,,25592,1,1,COM4
1774848976.492,frame,,,530,1420,25593,2,1,COM4
1774848976.660,frame,,,530,1420,25594,162,1,COM4
1774848977.319,sim,24.60,60.30,,,,,,COM4
1774848977.406,frame,24.59,60.29,,,25595,1,1,COM4
1774848977.573,frame,24.59,60.29,,,25596,161,1,COM4
1774848977.742,frame,,,495,1442,25597,2,1,COM4
1774848977.903,frame,,,495,1442,25598,162,1,COM4
1774848978.270,sim,24.75,60.60,,,,,,COM4
1774848978.350,frame,24.74,60.59,,,25599,1,1,COM4
1774848978.515,frame,24.74,60.59,,,25600,161,1,COM4
1774848978.684,frame,,,460,1464,25601,2,1,COM4
1774848978.844,frame,,,460,1464,25602,162,1,COM4
1774848979.236,sim,24.90,60.90,,,,,,COM4
1774848979.314,frame,24.89,60.89,,,25603,1,1,COM4
1774848979.474,frame,24.89,60.89,,,25604,161,1,COM4
1774848979.635,frame,,,425,1486,25605,2,1,COM4
1774848979.811,frame,,,425,1486,25606,162,1,COM4
1774848980.233,sim,25.05,61.20,,,,,,COM4
1774848980.312,frame,25.04,61.19,,,25607,1,1,COM4
1774848980.473,frame,25.04,61.19,,,25608,161,1,COM4
1774848980.635,frame,,,390,1508,25609,2,1,COM4
1774848980.797,frame,,,390,1508,25610,162,1,COM4
1774848981.230,sim,25.20,61.50,,,,,,COM4
1774848981.309,frame,25.19,61.49,,,25611,1,1,COM4
1774848981.471,frame,25.19,61.49,,,25612,161,1,COM4
1774848981.633,frame,,,355,1530,25613,2,1,COM4
1774848981.793,frame,,,355,1530,25614,162,1,COM4
1774848982.227,sim,25.35,61.80,,,,,,COM4
1774848982.308,frame,25.34,61.79,,,25615,1,1,COM4
1774848982.470,frame,25.34,61.79,,,25616,161,1,COM4
1774848982.633,frame,,,320,1552,25617,2,1,COM4
1774848982.799,frame,,,320,1552,25618,162,1,COM4
1774848983.225,sim,25.50,62.10,,,,,,COM4
1774848983.303,frame,25.49,62.09,,,25619,1,1,COM4
1774848983.469,frame,25.49,62.09,,,25620,161,1,COM4
1774848983.632,frame,,,285,1574,25621,2,1,COM4
1774848983.789,frame,,,285,1574,25622,162,1,COM4
1774848984.222,sim,25.65,62.40,,,,,,COM4
1774848984.301,frame,25.64,62.39,,,25623,1,1,COM4
1774848984.462,frame,25.64,62.39,,,25624,161,1,COM4
1774848984.623,frame,,,250,1596,25625,2,1,COM4
1774848984.783,frame,,,250,1596,25626,162,1,COM4
1774848985.219,sim,25.80,62.70,,,,,,COM4
1774848985.300,frame,25.79,62.69,,,25627,1,1,COM4
1774848985.460,frame,25.79,62.69,,,25628,161,1,COM4
1774848985.636,frame,,,215,1618,25629,2,1,COM4
1774848985.807,frame,,,215,1618,25630,162,1,COM4
1774848986.217,sim,25.95,63.00,,,,,,COM4
1774848986.296,frame,25.94,62.99,,,25631,1,1,COM4
1774848986.460,frame,25.94,62.99,,,25632,161,1,COM4
1774848986.624,frame,,,180,1640,25633,2,1,COM4
1774848986.787,frame,,,180,1640,25634,162,1,COM4
1774848987.214,sim,26.10,63.30,,,,,,COM4
1774848987.296,frame,26.09,63.29,,,25635,1,1,COM4
1774848987.457,frame,26.09,63.29,,,25636,161,1,COM4
1774848987.618,frame,,,145,1662,25637,2,1,COM4
1774848987.782,frame,,,145,1662,25638,162,1,COM4
1774848988.212,sim,26.25,63.60,,,,,,COM4
1774848988.292,frame,26.24,63.59,,,25639,1,1,COM4
1774848988.451,frame,26.24,63.59,,,25640,161,1,COM4
1774848988.615,frame,,,110,1684,25641,2,1,COM4
1774848988.775,frame,,,110,1684,25642,162,1,COM4
1774848989.209,sim,26.40,63.90,,,,,,COM4
1774848989.287,frame,26.39,63.89,,,25643,1,1,COM4
1774848989.448,frame,26.39,63.89,,,25644,161,1,COM4
1774848989.612,frame,,,1300,1706,25645,2,1,COM4
1774848989.770,frame,,,1300,1706,25646,162,1,COM4
1774848990.206,sim,26.55,64.20,,,,,,COM4
1774848990.284,frame,26.54,64.19,,,25647,1,1,COM4
1774848990.443,frame,26.54,64.19,,,25648,161,1,COM4
1774848990.606,frame,,,1265,320,25649,2,1,COM4
1774848991.257,sim,26.70,64.50,,,,,,COM4
1774848991.337,frame,26.69,64.49,,,25650,1,1,COM4
1774848991.499,frame,26.69,64.49,,,25651,161,1,COM4
1774848991.657,frame,,,1230,342,25652,2,1,COM4
1774848992.206,sim,26.85,64.80,,,,,,COM4
1774848992.286,frame,26.84,64.79,,,25653,1,1,COM4
1774848992.450,frame,26.84,64.79,,,25654,161,1,COM4
1774848992.640,frame,,,1195,364,25655,2,1,COM4
1774848993.206,sim,27.00,65.10,,,,,,COM4
1774848993.284,frame,26.99,65.09,,,25656,1,1,COM4
1774848993.446,frame,26.99,65.09,,,25657,161,1,COM4
1774848993.604,frame,,,1160,386,25658,2,1,COM4
1774848994.255,sim,27.15,65.40,,,,,,COM4
1774848994.335,frame,27.14,65.39,,,25659,1,1,COM4
1774848994.503,frame,27.14,65.39,,,25660,161,1,COM4
1774848994.660,frame,,,1125,408,25661,2,1,COM4
1774848995.207,sim,27.30,65.70,,,,,,COM4
1774848995.286,frame,27.29,65.69,,,25662,1,1,COM4
1774848995.446,frame,27.29,65.69,,,25663,161,1,COM4
1774848995.604,frame,,,1090,430,25664,2,1,COM4
1774848996.256,sim,27.45,66.00,,,,,,COM4
1774848996.335,frame,27.44,65.99,,,25665,1,1,COM4
1774848996.500,frame,27.44,65.99,,,25666,161,1,COM4
1774848996.658,frame,,,1055,452,25667,2,1,COM4
1774848997.207,sim,27.60,66.30,,,,,,COM4
1774848997.287,frame,27.59,66.29,,,25668,1,1,COM4
1774848997.449,frame,27.59,66.29,,,25669,161,1,COM4
1774848997.607,frame,,,1020,474,25670,2,1,COM4
1774848998.261,sim,27.75,66.60,,,,,,COM4
1774848998.340,frame,27.74,66.59,,,25671,1,1,COM4
1774848998.501,frame,27.74,66.59,,,25672,161,1,COM4
1774848998.659,frame,,,985,496,25673,2,1,COM4
1774848999.208,sim,27.90,66.90,,,,,,COM4
1774848999.287,frame,27.89,66.89,,,25674,1,1,COM4
1774848999.449,frame,27.89,66.89,,,25675,161,1,COM4
1774848999.611,frame,,,950,518,25676,2,1,COM4
1774849000.251,sim,28.05,67.20,,,,,,COM4
1774849000.330,frame,28.04,67.19,,,25677,1,1,COM4
1774849000.501,frame,28.04,67.19,,,25678,161,1,COM4
1774849000.671,frame,,,915,540,25679,2,1,COM4
1774849001.210,sim,28.20,67.50,,,,,,COM4
1774849001.295,frame,28.19,67.49,,,25680,1,1,COM4
1774849001.467,frame,28.19,67.49,,,25681,161,1,COM4
1774849001.634,frame,,,880,562,25682,2,1,COM4
1774849001.800,frame,,,880,562,25683,162,1,COM4
1774849002.207,sim,28.35,67.80,,,,,,COM4
1774849002.284,frame,28.34,67.79,,,25684,1,1,COM4
1774849002.444,frame,28.34,67.79,,,25685,161,1,COM4
1774849002.599,frame,,,845,584,25686,2,1,COM4
1774849002.759,frame,,,845,584,25687,162,1,COM4
1774849003.203,sim,28.50,68.10,,,,,,COM4
1774849003.283,frame,28.49,68.09,,,25688,1,1,COM4
1774849003.446,frame,28.49,68.09,,,25689,161,1,COM4
1774849003.605,frame,,,810,606,25690,2,1,COM4
1774849003.767,frame,,,810,606,25691,162,1,COM4
1774849004.200,sim,28.65,68.40,,,,,,COM4
1774849004.283,frame,28.64,68.39,,,25692,1,1,COM4
1774849004.460,frame,28.64,68.39,,,25693,161,1,COM4
1774849004.658,frame,,,775,628,25694,2,1,COM4
1774849004.830,frame,,,775,628,25695,162,1,COM4
1774849005.211,sim,28.80,68.70,,,,,,COM4
1774849005.297,frame,28.79,68.69,,,25696,1,1,COM4
1774849005.471,frame,28.79,68.69,,,25697,161,1,COM4
1774849005.644,frame,,,740,650,25698,2,1,COM4
1774849005.816,frame,,,740,650,25699,162,1,COM4
1774849006.196,sim,28.95,69.00,,,,,,COM4
1774849006.289,frame,28.94,69.00,,,25700,1,1,COM4
1774849006.462,frame,28.94,69.00,,,25701,161,1,COM4
1774849006.625,frame,,,705,672,25702,2,1,COM4
1774849006.789,frame,,,705,672,25703,162,1,COM4
1774849007.188,sim,29.10,69.30,,,,,,COM4
1774849007.271,frame,29.09,69.30,,,25704,1,1,COM4
1774849007.434,frame,29.09,69.30,,,25705,161,1,COM4
1774849007.591,frame,,,670,694,25706,2,1,COM4
1774849007.753,frame,,,670,694,25707,162,1,COM4
1774849008.185,sim,29.25,69.60,,,,,,COM4
1774849008.264,frame,29.24,69.60,,,25708,1,1,COM4
1774849008.431,frame,29.24,69.60,,,25709,161,1,COM4
1774849008.589,frame,,,635,716,25710,2,1,COM4
1774849008.751,frame,,,635,716,25711,162,1,COM4
1774849009.181,sim,29.40,69.90,,,,,,COM4
1774849009.267,frame,29.39,69.90,,,25712,1,1,COM4
1774849009.438,frame,29.39,69.90,,,25713,161,1,COM4
1774849009.609,frame,,,600,738,25714,2,1,COM4
1774849009.938,frame,,,600,738,25715,162,1,COM4
1774849010.178,sim,29.55,45.00,,,,,,COM4
1774849010.259,frame,29.54,45.00,,,25716,1,1,COM4
1774849010.429,frame,29.54,45.00,,,25717,161,1,COM4
1774849010.602,frame,,,565,760,25718,2,1,COM4
1774849010.772,frame,,,565,760,25719,162,1,COM4
1774849011.174,sim,29.70,45.30,,,,,,COM4
1774849011.257,frame,29.69,45.30,,,25720,1,1,COM4
1774849011.426,frame,29.69,45.30,,,25721,161,1,COM4
1774849011.591,frame,,,530,782,25722,2,1,COM4
1774849011.757,frame,,,530,782,25723,162,1,COM4
1774849012.171,sim,29.85,45.60,,,,,,COM4
1774849012.249,frame,29.84,45.60,,,25724,1,1,COM4
1774849012.411,frame,29.84,45.60,,,25725,161,1,COM4
1774849012.571,frame,,,495,804,25726,2,1,COM4
1774849012.730,frame,,,495,804,25727,162,1,COM4
1774849013.167,sim,30.00,45.90,,,,,,COM4
1774849013.248,frame,29.99,45.90,,,25728,1,1,COM4
1774849013.413,frame,29.99,45.90,,,25729,161,1,COM4
1774849013.570,frame,,,460,826,25730,2,1,COM4
1774849013.728,frame,,,460,826,25731,162,1,COM4
1774849014.164,sim,24.00,46.20,,,,,,COM4
1774849014.244,frame,24.00,46.19,,,25732,1,1,COM4
1774849014.405,frame,,,425,848,25733,2,1,COM4
1774849014.569,frame,,,425,848,25734,162,1,COM4
1774849015.234,sim,24.15,46.50,,,,,,COM4
1774849015.320,frame,24.15,46.49,,,25735,1,1,COM4
1774849015.490,frame,,,390,870,25736,2,1,COM4
1774849015.655,frame,,,390,870,25737,162,1,COM4
1774849016.162,sim,24.30,46.80,,,,,,COM4
1774849016.246,frame,24.30,46.79,,,25738,1,1,COM4
1774849016.408,frame,,,355,892,25739,2,1,COM4
1774849016.568,frame,,,355,892,25740,162,1,COM4
1774849017.226,sim,24.45,47.10,,,,,,COM4
1774849017.313,frame,24.45,47.09,,,25741,1,1,COM4
1774849017.604,frame,,,320,914,25742,2,1,COM4
1774849017.829,frame,,,320,914,25743,162,1,COM4
1774849018.197,sim,24.60,47.40,,,,,,COM4
1774849018.277,frame,24.59,47.39,,,25744,1,1,COM4
1774849018.507,frame,,,285,936,25745,2,1,COM4
1774849018.676,frame,,,285,936,25746,162,1,COM4
1774849019.160,sim,24.75,47.70,,,,,,COM4
1774849019.241,frame,24.74,47.69,,,25747,1,1,COM4
1774849019.407,frame,,,250,958,25748,2,1,COM4
1774849019.574,frame,,,250,958,25749,162,1,COM4
1774849020.160,sim,24.90,48.00,,,,,,COM4
1774849020.240,frame,24.89,47.99,,,25750,1,1,COM4
1774849020.407,frame,,,215,980,25751,2,1,COM4
1774849020.572,frame,,,215,980,25752,162,1,COM4
1774849021.239,sim,25.05,48.30,,,,,,COM4
1774849021.328,frame,25.04,48.29,,,25753,1,1,COM4
1774849021.497,frame,,,180,1002,25754,2,1,COM4
1774849021.660,frame,,,180,1002,25755,162,1,COM4
1774849022.160,sim,25.20,48.60,,,,,,COM4
1774849022.245,frame,25.19,48.59,,,25756,1,1,COM4
1774849022.408,frame,,,145,1024,25757,2,1,COM4
1774849022.568,frame,,,145,1024,25758,162,1,COM4
1774849023.239,sim,25.35,48.90,,,,,,COM4
1774849023.322,frame,25.34,48.89,,,25759,1,1,COM4
1774849023.485,frame,,,110,1046,25760,2,1,COM4
1774849023.645,frame,,,110,1046,25761,162,1,COM4
1774849024.158,sim,25.50,49.20,,,,,,COM4
1774849024.244,frame,25.49,49.19,,,25762,1,1,COM4
1774849024.411,frame,,,1300,1068,25763,2,1,COM4
1774849024.578,frame,,,1300,1068,25764,162,1,COM4
1774849025.158,sim,25.65,49.50,,,,,,COM4
1774849025.245,frame,25.64,49.49,,,25765,1,1,COM4
1774849025.416,frame,,,1265,1090,25766,2,1,COM4
1774849025.587,frame,,,1265,1090,25767,162,1,COM4
1774849026.158,sim,25.80,49.80,,,,,,COM4
1774849026.361,frame,25.79,49.79,,,25768,1,1,COM4
1774849026.542,frame,,,1230,1112,25769,2,1,COM4
1774849026.714,frame,,,1230,1112,25770,162,1,COM4
1774849027.158,sim,25.95,50.10,,,,,,COM4
1774849027.240,frame,25.94,50.09,,,25771,1,1,COM4
1774849027.405,frame,,,1195,1134,25772,2,1,COM4
1774849027.565,frame,,,1195,1134,25773,162,1,COM4
1774849028.236,sim,26.10,50.40,,,,,,COM4
1774849028.321,frame,26.09,50.39,,,25774,1,1,COM4
1774849028.482,frame,,,1160,1156,25775,2,1,COM4
1774849028.643,frame,,,1160,1156,25776,162,1,COM4
1774849029.156,sim,26.25,50.70,,,,,,COM4
1774849029.238,frame,26.24,50.69,,,25777,1,1,COM4
1774849029.405,frame,,,1125,1178,25778,2,1,COM4
1774849029.572,frame,,,1125,1178,25779,162,1,COM4
1774849030.155,sim,26.40,51.00,,,,,,COM4
1774849030.237,frame,26.39,50.99,,,25780,1,1,COM4
1774849030.398,frame,,,1090,1200,25781,2,1,COM4
1774849030.558,frame,,,1090,1200,25782,162,1,COM4
1774849031.209,sim,26.55,51.30,,,,,,COM4
1774849031.294,frame,26.54,51.29,,,25783,1,1,COM4
1774849031.466,frame,26.54,51.29,,,25784,161,1,COM4
1774849031.631,frame,,,1055,1222,25785,2,1,COM4
1774849031.793,frame,,,1055,1222,25786,162,1,COM4
1774849032.156,sim,26.70,51.60,,,,,,COM4
1774849032.238,frame,26.69,51.59,,,25787,1,1,COM4
1774849032.400,frame,26.69,51.59,,,25788,161,1,COM4
1774849032.559,frame,,,1020,1244,25789,2,1,COM4
1774849032.721,frame,,,1020,1244,25790,162,1,COM4
1774849033.151,sim,26.85,51.90,,,,,,COM4
1774849033.233,frame,26.84,51.89,,,25791,1,1,COM4
1774849033.393,frame,26.84,51.89,,,25792,161,1,COM4
1774849033.553,frame,,,985,1266,25793,2,1,COM4
1774849033.717,frame,,,985,1266,25794,162,1,COM4
1774849034.205,sim,27.00,52.20,,,,,,COM4
1774849034.331,frame,26.99,52.19,,,25795,1,1,COM4
1774849034.500,frame,26.99,52.19,,,25796,161,1,COM4
1774849034.674,frame,,,950,1288,25797,2,1,COM4
1774849034.854,frame,,,950,1288,25798,162,1,COM4
1774849035.145,sim,27.15,52.50,,,,,,COM4
1774849035.276,frame,27.14,52.49,,,25799,1,1,COM4
1774849035.447,frame,27.14,52.49,,,25800,161,1,COM4
1774849035.610,frame,,,915,1310,25801,2,1,COM4
1774849035.826,frame,,,915,1310,25802,162,1,COM4
1774849036.209,sim,27.30,52.80,,,,,,COM4
1774849036.294,frame,27.29,52.79,,,25803,1,1,COM4
1774849036.457,frame,27.29,52.79,,,25804,161,1,COM4
1774849036.619,frame,,,880,1332,25805,2,1,COM4
1774849036.779,frame,,,880,1332,25806,162,1,COM4
1774849037.141,sim,27.45,53.10,,,,,,COM4
1774849037.288,frame,27.44,53.09,,,25807,1,1,COM4
1774849037.458,frame,27.44,53.09,,,25808,161,1,COM4
1774849037.618,frame,,,845,1354,25809,2,1,COM4
1774849037.777,frame,,,845,1354,25810,162,1,COM4
1774849038.152,sim,27.60,53.40,,,,,,COM4
1774849038.232,frame,27.59,53.39,,,25811,1,1,COM4
1774849038.396,frame,27.59,53.39,,,25812,161,1,COM4
1774849038.558,frame,,,810,1376,25813,2,1,COM4
1774849038.718,frame,,,810,1376,25814,162,1,COM4
1774849039.135,sim,27.75,53.70,,,,,,COM4
1774849039.266,frame,27.74,53.69,,,25815,1,1,COM4
1774849039.434,frame,27.74,53.69,,,25816,161,1,COM4
1774849039.600,frame,,,775,1398,25817,2,1,COM4
1774849039.766,frame,,,775,1398,25818,162,1,COM4
1774849040.134,sim,27.90,54.00,,,,,,COM4
1774849040.224,frame,27.89,53.99,,,25819,1,1,COM4
1774849040.385,frame,27.89,53.99,,,25820,161,1,COM4
1774849040.548,frame,,,740,1420,25821,2,1,COM4
1774849040.709,frame,,,740,1420,25822,162,1,COM4
1774849041.131,sim,28.05,54.30,,,,,,COM4
1774849041.216,frame,28.04,54.29,,,25823,1,1,COM4
1774849041.393,frame,28.04,54.29,,,25824,161,1,COM4
1774849041.551,frame,,,705,1442,25825,2,1,COM4
1774849041.714,frame,,,705,1442,25826,162,1,COM4
1774849042.129,sim,28.20,54.60,,,,,,COM4
1774849042.213,frame,28.19,54.59,,,25827,1,1,COM4
1774849042.386,frame,28.19,54.59,,,25828,161,1,COM4
1774849042.554,frame,,,670,1464,25829,2,1,COM4
1774849042.715,frame,,,670,1464,25830,162,1,COM4
1774849043.127,sim,28.35,54.90,,,,,,COM4
1774849043.208,frame,28.34,54.89,,,25831,1,1,COM4
1774849043.371,frame,28.34,54.89,,,25832,161,1,COM4
1774849043.532,frame,,,635,1486,25833,2,1,COM4
1774849043.694,frame,,,635,1486,25834,162,1,COM4
1774849044.125,sim,28.50,55.20,,,,,,COM4
1774849044.209,frame,28.49,55.19,,,25835,1,1,COM4
1774849044.374,frame,28.49,55.19,,,25836,161,1,COM4
1774849044.539,frame,,,600,1508,25837,2,1,COM4
1774849044.700,frame,,,600,1508,25838,162,1,COM4
1774849045.124,sim,28.65,55.50,,,,,,COM4
1774849045.206,frame,28.64,55.49,,,25839,1,1,COM4
1774849045.371,frame,28.64,55.49,,,25840,161,1,COM4
1774849045.535,frame,,,565,1530,25841,2,1,COM4
1774849045.701,frame,,,565,1530,25842,162,1,COM4
1774849046.122,sim,28.80,55.80,,,,,,COM4
1774849046.204,frame,28.79,55.79,,,25843,1,1,COM4
